image_path1,class1,image_path2,class2,label
dataset/train/82_L/82_L_6_norm.jpg,88,dataset/train/91_L/91_L_6_norm.jpg,97,0
dataset/train/82_L/82_L_4_norm.jpg,88,dataset/train/53_L/53_L_7_norm.jpg,56,0
dataset/train/82_L/82_L_6_norm.jpg,88,dataset/train/53_L/53_L_4_norm.jpg,56,0
dataset/train/82_L/82_L_4_norm.jpg,88,dataset/train/74_L/74_L_4_norm.jpg,79,0
dataset/train/82_L/82_L_6_norm.jpg,88,dataset/train/74_L/74_L_7_norm.jpg,79,0
dataset/train/82_L/82_L_4_norm.jpg,88,dataset/train/7_L/7_L_6_norm.jpg,85,0
dataset/train/82_L/82_L_6_norm.jpg,88,dataset/train/7_L/7_L_1_norm.jpg,85,0
dataset/train/82_L/82_L_4_norm.jpg,88,dataset/train/80_L/80_L_5_norm.jpg,86,0
dataset/train/82_L/82_L_6_norm.jpg,88,dataset/train/80_L/80_L_3_norm.jpg,86,0
dataset/train/82_L/82_L_4_norm.jpg,88,dataset/train/83_L/83_L_6_norm.jpg,89,0
dataset/train/82_L/82_L_6_norm.jpg,88,dataset/train/83_L/83_L_1_norm.jpg,89,0
dataset/train/82_L/82_L_4_norm.jpg,88,dataset/train/101_L/101_L_3_norm.jpg,1,0
dataset/train/82_L/82_L_6_norm.jpg,88,dataset/train/101_L/101_L_5_norm.jpg,1,0
dataset/train/82_L/82_L_4_norm.jpg,88,dataset/train/100_L/100_L_3_norm.jpg,0,0
dataset/train/82_L/82_L_6_norm.jpg,88,dataset/train/100_L/100_L_7_norm.jpg,0,0
dataset/train/82_L/82_L_4_norm.jpg,88,dataset/train/77_L/77_L_6_norm.jpg,82,0
dataset/train/82_L/82_L_6_norm.jpg,88,dataset/train/77_L/77_L_4_norm.jpg,82,0
dataset/train/82_L/82_L_4_norm.jpg,88,dataset/train/71_L/71_L_3_norm.jpg,76,0
dataset/train/82_L/82_L_6_norm.jpg,88,dataset/train/71_L/71_L_2_norm.jpg,76,0
dataset/train/82_L/82_L_4_norm.jpg,88,dataset/train/49_L/49_L_4_norm.jpg,51,0
dataset/train/82_L/82_L_6_norm.jpg,88,dataset/train/49_L/49_L_7_norm.jpg,51,0
dataset/train/82_L/82_L_4_norm.jpg,88,dataset/train/95_L/95_L_7_norm.jpg,101,0
dataset/train/82_L/82_L_6_norm.jpg,88,dataset/train/95_L/95_L_3_norm.jpg,101,0
dataset/train/82_L/82_L_4_norm.jpg,88,dataset/train/90_L/90_L_6_norm.jpg,96,0
dataset/train/82_L/82_L_6_norm.jpg,88,dataset/train/90_L/90_L_5_norm.jpg,96,0
dataset/train/82_L/82_L_4_norm.jpg,88,dataset/train/31_L/31_L_2_norm.jpg,32,0
dataset/train/82_L/82_L_6_norm.jpg,88,dataset/train/31_L/31_L_1_norm.jpg,32,0
dataset/train/82_L/82_L_4_norm.jpg,88,dataset/train/25_L/25_L_7_norm.jpg,25,0
dataset/train/82_L/82_L_6_norm.jpg,88,dataset/train/25_L/25_L_1_norm.jpg,25,0
dataset/train/82_L/82_L_4_norm.jpg,88,dataset/train/60_L/60_L_3_norm.jpg,64,0
dataset/train/82_L/82_L_6_norm.jpg,88,dataset/train/60_L/60_L_2_norm.jpg,64,0
dataset/train/82_L/82_L_4_norm.jpg,88,dataset/train/2_L/2_L_3_norm.jpg,30,0
dataset/train/82_L/82_L_6_norm.jpg,88,dataset/train/2_L/2_L_6_norm.jpg,30,0
dataset/train/82_L/82_L_4_norm.jpg,88,dataset/train/50_L/50_L_3_norm.jpg,53,0
dataset/train/82_L/82_L_6_norm.jpg,88,dataset/train/50_L/50_L_1_norm.jpg,53,0
dataset/train/82_L/82_L_4_norm.jpg,88,dataset/train/35_L/35_L_4_norm.jpg,36,0
dataset/train/82_L/82_L_6_norm.jpg,88,dataset/train/35_L/35_L_5_norm.jpg,36,0
dataset/train/82_L/82_L_4_norm.jpg,88,dataset/train/45_L/45_L_6_norm.jpg,47,0
dataset/train/82_L/82_L_6_norm.jpg,88,dataset/train/45_L/45_L_2_norm.jpg,47,0
dataset/train/82_L/82_L_4_norm.jpg,88,dataset/train/86_L/86_L_5_norm.jpg,92,0
dataset/train/82_L/82_L_6_norm.jpg,88,dataset/train/86_L/86_L_6_norm.jpg,92,0
dataset/train/82_L/82_L_4_norm.jpg,88,dataset/train/46_L/46_L_1_norm.jpg,48,0
dataset/train/82_L/82_L_6_norm.jpg,88,dataset/train/46_L/46_L_4_norm.jpg,48,0
dataset/train/82_L/82_L_4_norm.jpg,88,dataset/train/29_L/29_L_5_norm.jpg,29,0
dataset/train/82_L/82_L_6_norm.jpg,88,dataset/train/29_L/29_L_3_norm.jpg,29,0
dataset/train/82_L/82_L_4_norm.jpg,88,dataset/train/79_L/79_L_1_norm.jpg,84,0
dataset/train/82_L/82_L_6_norm.jpg,88,dataset/train/79_L/79_L_4_norm.jpg,84,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/18_L/18_L_4_norm.jpg,17,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/18_L/18_L_6_norm.jpg,17,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/91_L/91_L_2_norm.jpg,97,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/91_L/91_L_7_norm.jpg,97,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/53_L/53_L_4_norm.jpg,56,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/53_L/53_L_3_norm.jpg,56,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/74_L/74_L_5_norm.jpg,79,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/74_L/74_L_4_norm.jpg,79,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/7_L/7_L_6_norm.jpg,85,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/7_L/7_L_7_norm.jpg,85,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/80_L/80_L_3_norm.jpg,86,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/80_L/80_L_5_norm.jpg,86,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/83_L/83_L_5_norm.jpg,89,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/83_L/83_L_7_norm.jpg,89,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/101_L/101_L_6_norm.jpg,1,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/101_L/101_L_3_norm.jpg,1,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/100_L/100_L_4_norm.jpg,0,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/100_L/100_L_3_norm.jpg,0,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/77_L/77_L_6_norm.jpg,82,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/77_L/77_L_7_norm.jpg,82,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/71_L/71_L_1_norm.jpg,76,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/71_L/71_L_3_norm.jpg,76,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/49_L/49_L_7_norm.jpg,51,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/49_L/49_L_2_norm.jpg,51,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/95_L/95_L_3_norm.jpg,101,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/95_L/95_L_7_norm.jpg,101,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/90_L/90_L_3_norm.jpg,96,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/90_L/90_L_7_norm.jpg,96,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/31_L/31_L_2_norm.jpg,32,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/31_L/31_L_7_norm.jpg,32,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/25_L/25_L_7_norm.jpg,25,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/25_L/25_L_4_norm.jpg,25,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/60_L/60_L_1_norm.jpg,64,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/60_L/60_L_5_norm.jpg,64,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/2_L/2_L_4_norm.jpg,30,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/2_L/2_L_3_norm.jpg,30,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/50_L/50_L_5_norm.jpg,53,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/50_L/50_L_3_norm.jpg,53,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/35_L/35_L_6_norm.jpg,36,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/35_L/35_L_5_norm.jpg,36,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/45_L/45_L_2_norm.jpg,47,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/45_L/45_L_6_norm.jpg,47,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/86_L/86_L_2_norm.jpg,92,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/86_L/86_L_5_norm.jpg,92,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/46_L/46_L_3_norm.jpg,48,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/46_L/46_L_4_norm.jpg,48,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/29_L/29_L_3_norm.jpg,29,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/29_L/29_L_7_norm.jpg,29,0
dataset/train/10_L/10_L_4_norm.jpg,9,dataset/train/79_L/79_L_2_norm.jpg,84,0
dataset/train/10_L/10_L_7_norm.jpg,9,dataset/train/79_L/79_L_7_norm.jpg,84,0
dataset/train/18_L/18_L_1_norm.jpg,17,dataset/train/91_L/91_L_6_norm.jpg,97,0
dataset/train/18_L/18_L_6_norm.jpg,17,dataset/train/91_L/91_L_3_norm.jpg,97,0
dataset/train/18_L/18_L_1_norm.jpg,17,dataset/train/53_L/53_L_7_norm.jpg,56,0
dataset/train/18_L/18_L_6_norm.jpg,17,dataset/train/53_L/53_L_3_norm.jpg,56,0
dataset/train/18_L/18_L_1_norm.jpg,17,dataset/train/74_L/74_L_3_norm.jpg,79,0
dataset/train/18_L/18_L_6_norm.jpg,17,dataset/train/74_L/74_L_5_norm.jpg,79,0
dataset/train/18_L/18_L_1_norm.jpg,17,dataset/train/7_L/7_L_7_norm.jpg,85,0
dataset/train/18_L/18_L_6_norm.jpg,17,dataset/train/7_L/7_L_1_norm.jpg,85,0
dataset/train/18_L/18_L_1_norm.jpg,17,dataset/train/80_L/80_L_5_norm.jpg,86,0
dataset/train/18_L/18_L_6_norm.jpg,17,dataset/train/80_L/80_L_7_norm.jpg,86,0
dataset/train/18_L/18_L_1_norm.jpg,17,dataset/train/83_L/83_L_1_norm.jpg,89,0
dataset/train/18_L/18_L_6_norm.jpg,17,dataset/train/83_L/83_L_5_norm.jpg,89,0
dataset/train/18_L/18_L_1_norm.jpg,17,dataset/train/101_L/101_L_3_norm.jpg,1,0
dataset/train/18_L/18_L_6_norm.jpg,17,dataset/train/101_L/101_L_6_norm.jpg,1,0
dataset/train/18_L/18_L_1_norm.jpg,17,dataset/train/100_L/100_L_7_norm.jpg,0,0
dataset/train/18_L/18_L_6_norm.jpg,17,dataset/train/100_L/100_L_1_norm.jpg,0,0
dataset/train/18_L/18_L_1_norm.jpg,17,dataset/train/77_L/77_L_6_norm.jpg,82,0
dataset/train/18_L/18_L_6_norm.jpg,17,dataset/train/77_L/77_L_5_norm.jpg,82,0
dataset/train/18_L/18_L_1_norm.jpg,17,dataset/train/71_L/71_L_1_norm.jpg,76,0
dataset/train/18_L/18_L_6_norm.jpg,17,dataset/train/71_L/71_L_2_norm.jpg,76,0
dataset/train/18_L/18_L_1_norm.jpg,17,dataset/train/49_L/49_L_7_norm.jpg,51,0
dataset/train/18_L/18_L_6_norm.jpg,17,dataset/train/49_L/49_L_2_norm.jpg,51,0
dataset/train/18_L/18_L_1_norm.jpg,17,dataset/train/95_L/95_L_7_norm.jpg,101,0
dataset/train/18_L/18_L_6_norm.jpg,17,dataset/train/95_L/95_L_5_norm.jpg,101,0
dataset/train/18_L/18_L_1_norm.jpg,17,dataset/train/90_L/90_L_3_norm.jpg,96,0
dataset/train/18_L/18_L_6_norm.jpg,17,dataset/train/90_L/90_L_5_norm.jpg,96,0
dataset/train/18_L/18_L_1_norm.jpg,17,dataset/train/31_L/31_L_6_norm.jpg,32,0
dataset/train/18_L/18_L_6_norm.jpg,17,dataset/train/31_L/31_L_7_norm.jpg,32,0
dataset/train/18_L/18_L_1_norm.jpg,17,dataset/train/25_L/25_L_1_norm.jpg,25,0
dataset/train/18_L/18_L_6_norm.jpg,17,dataset/train/25_L/25_L_7_norm.jpg,25,0
dataset/train/18_L/18_L_1_norm.jpg,17,dataset/train/60_L/60_L_1_norm.jpg,64,0
dataset/train/18_L/18_L_6_norm.jpg,17,dataset/train/60_L/60_L_5_norm.jpg,64,0
dataset/train/18_L/18_L_1_norm.jpg,17,dataset/train/2_L/2_L_6_norm.jpg,30,0
dataset/train/18_L/18_L_6_norm.jpg,17,dataset/train/2_L/2_L_3_norm.jpg,30,0
dataset/train/18_L/18_L_1_norm.jpg,17,dataset/train/50_L/50_L_4_norm.jpg,53,0
dataset/train/18_L/18_L_6_norm.jpg,17,dataset/train/50_L/50_L_3_norm.jpg,53,0
dataset/train/18_L/18_L_1_norm.jpg,17,dataset/train/35_L/35_L_5_norm.jpg,36,0
dataset/train/18_L/18_L_6_norm.jpg,17,dataset/train/35_L/35_L_3_norm.jpg,36,0
dataset/train/18_L/18_L_1_norm.jpg,17,dataset/train/45_L/45_L_3_norm.jpg,47,0
dataset/train/18_L/18_L_6_norm.jpg,17,dataset/train/45_L/45_L_6_norm.jpg,47,0
dataset/train/18_L/18_L_1_norm.jpg,17,dataset/train/86_L/86_L_6_norm.jpg,92,0
dataset/train/18_L/18_L_6_norm.jpg,17,dataset/train/86_L/86_L_2_norm.jpg,92,0
dataset/train/18_L/18_L_1_norm.jpg,17,dataset/train/46_L/46_L_4_norm.jpg,48,0
dataset/train/18_L/18_L_6_norm.jpg,17,dataset/train/46_L/46_L_1_norm.jpg,48,0
dataset/train/18_L/18_L_1_norm.jpg,17,dataset/train/29_L/29_L_7_norm.jpg,29,0
dataset/train/18_L/18_L_6_norm.jpg,17,dataset/train/29_L/29_L_5_norm.jpg,29,0
dataset/train/18_L/18_L_1_norm.jpg,17,dataset/train/79_L/79_L_1_norm.jpg,84,0
dataset/train/18_L/18_L_6_norm.jpg,17,dataset/train/79_L/79_L_2_norm.jpg,84,0
dataset/train/91_L/91_L_3_norm.jpg,97,dataset/train/53_L/53_L_3_norm.jpg,56,0
dataset/train/91_L/91_L_2_norm.jpg,97,dataset/train/53_L/53_L_7_norm.jpg,56,0
dataset/train/91_L/91_L_3_norm.jpg,97,dataset/train/74_L/74_L_4_norm.jpg,79,0
dataset/train/91_L/91_L_2_norm.jpg,97,dataset/train/74_L/74_L_7_norm.jpg,79,0
dataset/train/91_L/91_L_3_norm.jpg,97,dataset/train/7_L/7_L_6_norm.jpg,85,0
dataset/train/91_L/91_L_2_norm.jpg,97,dataset/train/7_L/7_L_1_norm.jpg,85,0
dataset/train/91_L/91_L_3_norm.jpg,97,dataset/train/80_L/80_L_3_norm.jpg,86,0
dataset/train/91_L/91_L_2_norm.jpg,97,dataset/train/80_L/80_L_5_norm.jpg,86,0
dataset/train/91_L/91_L_3_norm.jpg,97,dataset/train/83_L/83_L_6_norm.jpg,89,0
dataset/train/91_L/91_L_2_norm.jpg,97,dataset/train/83_L/83_L_5_norm.jpg,89,0
dataset/train/91_L/91_L_3_norm.jpg,97,dataset/train/101_L/101_L_3_norm.jpg,1,0
dataset/train/91_L/91_L_2_norm.jpg,97,dataset/train/101_L/101_L_6_norm.jpg,1,0
dataset/train/91_L/91_L_3_norm.jpg,97,dataset/train/100_L/100_L_3_norm.jpg,0,0
dataset/train/91_L/91_L_2_norm.jpg,97,dataset/train/100_L/100_L_4_norm.jpg,0,0
dataset/train/91_L/91_L_3_norm.jpg,97,dataset/train/77_L/77_L_4_norm.jpg,82,0
dataset/train/91_L/91_L_2_norm.jpg,97,dataset/train/77_L/77_L_7_norm.jpg,82,0
dataset/train/91_L/91_L_3_norm.jpg,97,dataset/train/71_L/71_L_2_norm.jpg,76,0
dataset/train/91_L/91_L_2_norm.jpg,97,dataset/train/71_L/71_L_3_norm.jpg,76,0
dataset/train/91_L/91_L_3_norm.jpg,97,dataset/train/49_L/49_L_4_norm.jpg,51,0
dataset/train/91_L/91_L_2_norm.jpg,97,dataset/train/49_L/49_L_7_norm.jpg,51,0
dataset/train/91_L/91_L_3_norm.jpg,97,dataset/train/95_L/95_L_7_norm.jpg,101,0
dataset/train/91_L/91_L_2_norm.jpg,97,dataset/train/95_L/95_L_5_norm.jpg,101,0
dataset/train/91_L/91_L_3_norm.jpg,97,dataset/train/90_L/90_L_7_norm.jpg,96,0
dataset/train/91_L/91_L_2_norm.jpg,97,dataset/train/90_L/90_L_3_norm.jpg,96,0
dataset/train/91_L/91_L_3_norm.jpg,97,dataset/train/31_L/31_L_6_norm.jpg,32,0
dataset/train/91_L/91_L_2_norm.jpg,97,dataset/train/31_L/31_L_1_norm.jpg,32,0
dataset/train/91_L/91_L_3_norm.jpg,97,dataset/train/25_L/25_L_1_norm.jpg,25,0
dataset/train/91_L/91_L_2_norm.jpg,97,dataset/train/25_L/25_L_6_norm.jpg,25,0
dataset/train/91_L/91_L_3_norm.jpg,97,dataset/train/60_L/60_L_5_norm.jpg,64,0
dataset/train/91_L/91_L_2_norm.jpg,97,dataset/train/60_L/60_L_2_norm.jpg,64,0
dataset/train/91_L/91_L_3_norm.jpg,97,dataset/train/2_L/2_L_3_norm.jpg,30,0
dataset/train/91_L/91_L_2_norm.jpg,97,dataset/train/2_L/2_L_4_norm.jpg,30,0
dataset/train/91_L/91_L_3_norm.jpg,97,dataset/train/50_L/50_L_4_norm.jpg,53,0
dataset/train/91_L/91_L_2_norm.jpg,97,dataset/train/50_L/50_L_5_norm.jpg,53,0
dataset/train/91_L/91_L_3_norm.jpg,97,dataset/train/35_L/35_L_5_norm.jpg,36,0
dataset/train/91_L/91_L_2_norm.jpg,97,dataset/train/35_L/35_L_3_norm.jpg,36,0
dataset/train/91_L/91_L_3_norm.jpg,97,dataset/train/45_L/45_L_2_norm.jpg,47,0
dataset/train/91_L/91_L_2_norm.jpg,97,dataset/train/45_L/45_L_6_norm.jpg,47,0
dataset/train/91_L/91_L_3_norm.jpg,97,dataset/train/86_L/86_L_6_norm.jpg,92,0
dataset/train/91_L/91_L_2_norm.jpg,97,dataset/train/86_L/86_L_1_norm.jpg,92,0
dataset/train/91_L/91_L_3_norm.jpg,97,dataset/train/46_L/46_L_7_norm.jpg,48,0
dataset/train/91_L/91_L_2_norm.jpg,97,dataset/train/46_L/46_L_4_norm.jpg,48,0
dataset/train/91_L/91_L_3_norm.jpg,97,dataset/train/29_L/29_L_3_norm.jpg,29,0
dataset/train/91_L/91_L_2_norm.jpg,97,dataset/train/29_L/29_L_5_norm.jpg,29,0
dataset/train/91_L/91_L_3_norm.jpg,97,dataset/train/79_L/79_L_2_norm.jpg,84,0
dataset/train/91_L/91_L_2_norm.jpg,97,dataset/train/79_L/79_L_4_norm.jpg,84,0
dataset/train/53_L/53_L_3_norm.jpg,56,dataset/train/74_L/74_L_5_norm.jpg,79,0
dataset/train/53_L/53_L_7_norm.jpg,56,dataset/train/74_L/74_L_7_norm.jpg,79,0
dataset/train/53_L/53_L_3_norm.jpg,56,dataset/train/7_L/7_L_3_norm.jpg,85,0
dataset/train/53_L/53_L_7_norm.jpg,56,dataset/train/7_L/7_L_7_norm.jpg,85,0
dataset/train/53_L/53_L_3_norm.jpg,56,dataset/train/80_L/80_L_7_norm.jpg,86,0
dataset/train/53_L/53_L_7_norm.jpg,56,dataset/train/80_L/80_L_5_norm.jpg,86,0
dataset/train/53_L/53_L_3_norm.jpg,56,dataset/train/83_L/83_L_5_norm.jpg,89,0
dataset/train/53_L/53_L_7_norm.jpg,56,dataset/train/83_L/83_L_1_norm.jpg,89,0
dataset/train/53_L/53_L_3_norm.jpg,56,dataset/train/101_L/101_L_6_norm.jpg,1,0
dataset/train/53_L/53_L_7_norm.jpg,56,dataset/train/101_L/101_L_3_norm.jpg,1,0
dataset/train/53_L/53_L_3_norm.jpg,56,dataset/train/100_L/100_L_7_norm.jpg,0,0
dataset/train/53_L/53_L_7_norm.jpg,56,dataset/train/100_L/100_L_4_norm.jpg,0,0
dataset/train/53_L/53_L_3_norm.jpg,56,dataset/train/77_L/77_L_6_norm.jpg,82,0
dataset/train/53_L/53_L_7_norm.jpg,56,dataset/train/77_L/77_L_5_norm.jpg,82,0
dataset/train/53_L/53_L_3_norm.jpg,56,dataset/train/71_L/71_L_3_norm.jpg,76,0
dataset/train/53_L/53_L_7_norm.jpg,56,dataset/train/71_L/71_L_2_norm.jpg,76,0
dataset/train/53_L/53_L_3_norm.jpg,56,dataset/train/49_L/49_L_4_norm.jpg,51,0
dataset/train/53_L/53_L_7_norm.jpg,56,dataset/train/49_L/49_L_6_norm.jpg,51,0
dataset/train/53_L/53_L_3_norm.jpg,56,dataset/train/95_L/95_L_5_norm.jpg,101,0
dataset/train/53_L/53_L_7_norm.jpg,56,dataset/train/95_L/95_L_1_norm.jpg,101,0
dataset/train/53_L/53_L_3_norm.jpg,56,dataset/train/90_L/90_L_3_norm.jpg,96,0
dataset/train/53_L/53_L_7_norm.jpg,56,dataset/train/90_L/90_L_5_norm.jpg,96,0
dataset/train/53_L/53_L_3_norm.jpg,56,dataset/train/31_L/31_L_7_norm.jpg,32,0
dataset/train/53_L/53_L_7_norm.jpg,56,dataset/train/31_L/31_L_1_norm.jpg,32,0
dataset/train/53_L/53_L_3_norm.jpg,56,dataset/train/25_L/25_L_4_norm.jpg,25,0
dataset/train/53_L/53_L_7_norm.jpg,56,dataset/train/25_L/25_L_6_norm.jpg,25,0
dataset/train/53_L/53_L_3_norm.jpg,56,dataset/train/60_L/60_L_2_norm.jpg,64,0
dataset/train/53_L/53_L_7_norm.jpg,56,dataset/train/60_L/60_L_5_norm.jpg,64,0
dataset/train/53_L/53_L_3_norm.jpg,56,dataset/train/2_L/2_L_3_norm.jpg,30,0
dataset/train/53_L/53_L_7_norm.jpg,56,dataset/train/2_L/2_L_6_norm.jpg,30,0
dataset/train/53_L/53_L_3_norm.jpg,56,dataset/train/50_L/50_L_3_norm.jpg,53,0
dataset/train/53_L/53_L_7_norm.jpg,56,dataset/train/50_L/50_L_4_norm.jpg,53,0
dataset/train/53_L/53_L_3_norm.jpg,56,dataset/train/35_L/35_L_3_norm.jpg,36,0
dataset/train/53_L/53_L_7_norm.jpg,56,dataset/train/35_L/35_L_6_norm.jpg,36,0
dataset/train/53_L/53_L_3_norm.jpg,56,dataset/train/45_L/45_L_2_norm.jpg,47,0
dataset/train/53_L/53_L_7_norm.jpg,56,dataset/train/45_L/45_L_3_norm.jpg,47,0
dataset/train/53_L/53_L_3_norm.jpg,56,dataset/train/86_L/86_L_2_norm.jpg,92,0
dataset/train/53_L/53_L_7_norm.jpg,56,dataset/train/86_L/86_L_6_norm.jpg,92,0
dataset/train/53_L/53_L_3_norm.jpg,56,dataset/train/46_L/46_L_1_norm.jpg,48,0
dataset/train/53_L/53_L_7_norm.jpg,56,dataset/train/46_L/46_L_3_norm.jpg,48,0
dataset/train/53_L/53_L_3_norm.jpg,56,dataset/train/29_L/29_L_5_norm.jpg,29,0
dataset/train/53_L/53_L_7_norm.jpg,56,dataset/train/29_L/29_L_7_norm.jpg,29,0
dataset/train/53_L/53_L_3_norm.jpg,56,dataset/train/79_L/79_L_2_norm.jpg,84,0
dataset/train/53_L/53_L_7_norm.jpg,56,dataset/train/79_L/79_L_1_norm.jpg,84,0
dataset/train/74_L/74_L_7_norm.jpg,79,dataset/train/7_L/7_L_6_norm.jpg,85,0
dataset/train/74_L/74_L_5_norm.jpg,79,dataset/train/7_L/7_L_7_norm.jpg,85,0
dataset/train/74_L/74_L_7_norm.jpg,79,dataset/train/80_L/80_L_1_norm.jpg,86,0
dataset/train/74_L/74_L_5_norm.jpg,79,dataset/train/80_L/80_L_3_norm.jpg,86,0
dataset/train/74_L/74_L_7_norm.jpg,79,dataset/train/83_L/83_L_7_norm.jpg,89,0
dataset/train/74_L/74_L_5_norm.jpg,79,dataset/train/83_L/83_L_5_norm.jpg,89,0
dataset/train/74_L/74_L_7_norm.jpg,79,dataset/train/101_L/101_L_1_norm.jpg,1,0
dataset/train/74_L/74_L_5_norm.jpg,79,dataset/train/101_L/101_L_3_norm.jpg,1,0
dataset/train/74_L/74_L_7_norm.jpg,79,dataset/train/100_L/100_L_4_norm.jpg,0,0
dataset/train/74_L/74_L_5_norm.jpg,79,dataset/train/100_L/100_L_3_norm.jpg,0,0
dataset/train/74_L/74_L_7_norm.jpg,79,dataset/train/77_L/77_L_5_norm.jpg,82,0
dataset/train/74_L/74_L_5_norm.jpg,79,dataset/train/77_L/77_L_7_norm.jpg,82,0
dataset/train/74_L/74_L_7_norm.jpg,79,dataset/train/71_L/71_L_7_norm.jpg,76,0
dataset/train/74_L/74_L_5_norm.jpg,79,dataset/train/71_L/71_L_1_norm.jpg,76,0
dataset/train/74_L/74_L_7_norm.jpg,79,dataset/train/49_L/49_L_4_norm.jpg,51,0
dataset/train/74_L/74_L_5_norm.jpg,79,dataset/train/49_L/49_L_6_norm.jpg,51,0
dataset/train/74_L/74_L_7_norm.jpg,79,dataset/train/95_L/95_L_1_norm.jpg,101,0
dataset/train/74_L/74_L_5_norm.jpg,79,dataset/train/95_L/95_L_7_norm.jpg,101,0
dataset/train/74_L/74_L_7_norm.jpg,79,dataset/train/90_L/90_L_7_norm.jpg,96,0
dataset/train/74_L/74_L_5_norm.jpg,79,dataset/train/90_L/90_L_5_norm.jpg,96,0
dataset/train/74_L/74_L_7_norm.jpg,79,dataset/train/31_L/31_L_1_norm.jpg,32,0
dataset/train/74_L/74_L_5_norm.jpg,79,dataset/train/31_L/31_L_2_norm.jpg,32,0
dataset/train/74_L/74_L_7_norm.jpg,79,dataset/train/25_L/25_L_1_norm.jpg,25,0
dataset/train/74_L/74_L_5_norm.jpg,79,dataset/train/25_L/25_L_6_norm.jpg,25,0
dataset/train/74_L/74_L_7_norm.jpg,79,dataset/train/60_L/60_L_1_norm.jpg,64,0
dataset/train/74_L/74_L_5_norm.jpg,79,dataset/train/60_L/60_L_2_norm.jpg,64,0
dataset/train/74_L/74_L_7_norm.jpg,79,dataset/train/2_L/2_L_2_norm.jpg,30,0
dataset/train/74_L/74_L_5_norm.jpg,79,dataset/train/2_L/2_L_6_norm.jpg,30,0
dataset/train/74_L/74_L_7_norm.jpg,79,dataset/train/50_L/50_L_5_norm.jpg,53,0
dataset/train/74_L/74_L_5_norm.jpg,79,dataset/train/50_L/50_L_3_norm.jpg,53,0
dataset/train/74_L/74_L_7_norm.jpg,79,dataset/train/35_L/35_L_5_norm.jpg,36,0
dataset/train/74_L/74_L_5_norm.jpg,79,dataset/train/35_L/35_L_3_norm.jpg,36,0
dataset/train/74_L/74_L_7_norm.jpg,79,dataset/train/45_L/45_L_2_norm.jpg,47,0
